fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
1980-04-03,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"12,8","0,0","6,8",05:30,"18,8",14:00,07,"4,2","11,4",15:00,"10,4","1014,0",00,"1009,1",19,61
1980-04-03,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-03,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,8","0,0","6,6",Varias,"19,0",14:00,05,"5,3","11,4",14:05,"9,5","981,7",00,"977,3",Varias,73
1980-04-04,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"13,4","0,0","5,4",06:30,"21,4",14:30,09,"2,2","9,2",10:40,"11,0","1009,3",00,"1006,0",17,45
1980-04-04,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-04,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"13,1","0,0","5,2",05:30,"21,0",16:00,11,"5,8","11,4",10:05,"9,7","978,0",11,"974,8",18,51
1980-04-05,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"11,3","0,0","3,6",06:00,"19,0",11:30,07,"3,9","12,2",13:00,"10,8","1009,7",24,"1006,9",16,51
1980-04-05,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-05,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,1","0,0","5,2",07:00,"19,0",14:00,05,"6,4","12,8",12:25,"9,0","976,7",24,"974,9",17,53
1980-04-06,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"11,7","0,0","7,0",23:59,"16,4",16:00,07,"6,1","13,3",10:10,"10,5","1013,6",24,"1009,5",15,48
1980-04-06,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-06,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"9,9","0,0","3,2",04:20,"16,6",16:00,05,"5,0","15,6",19:05,"9,9","980,7",24,"976,7",00,53
1980-03-30,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"15,3","0,3","13,6",Varias,"17,0",16:00,,"1,1",,,"0,0","1024,4",12,"1017,3",24,72
1980-03-30,1521I,O PÁRAMO,LUGO,403,,"7,0",,,,,,,,,,,,,,
1980-03-30,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"13,7","0,0","8,4",05:30,"19,0",12:00,25,"2,2","10,0",17:30,"0,0","1024,5",22,"1016,4",02,93
1980-03-30,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"13,8","0,1","11,6",Varias,"16,0",Varias,23,"2,2","6,1",01:55,"0,0","996,8",Varias,"994,1",24,88
1980-03-30,1518A,LUGO,LUGO,442,"12,0","0,0","8,0",,"16,0",,,,,,,,,,,
1980-03-31,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"17,7","0,4","13,4",07:00,"22,0",13:00,,"3,3",,,"4,0","1017,3",00,"1014,3",13,67
1980-03-31,1521I,O PÁRAMO,LUGO,403,,"15,0",,,,,,,,,,,,,,
1980-03-31,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"15,2","0,0","10,4",05:00,"20,0",16:00,25,"2,5","18,9",14:00,"4,0","1025,7",12,"1013,6",03,90
1980-03-31,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"16,1","0,9","10,4",03:00,"21,8",13:35,18,"3,6","10,0",13:35,"6,1","994,1",00,"990,0",21,82
1980-03-31,1518A,LUGO,LUGO,442,"12,5","0,0","7,0",,"18,0",,,,,,,,,,,
1980-04-01,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"14,8","1,0","13,6",07:00,"16,0",13:00,,"2,2",,,"6,5","1021,6",24,"1016,0",Varias,76
1980-04-01,1521I,O PÁRAMO,LUGO,403,,"0,0",,,,,,,,,,,,,,
1980-04-01,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"14,5",Ip,"12,0",23:59,"17,0",15:00,25,"2,2","9,7",14:45,"0,0","1022,3",24,"1017,3",00,95
1980-04-01,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"13,1","0,2","10,8",03:00,"15,4",13:30,25,"2,2","6,1",13:15,"0,1","996,4",24,"992,1",Varias,95
1980-04-01,1518A,LUGO,LUGO,442,"14,0","0,0","10,0",,"18,0",,,,,,,,,,,
1980-04-02,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"16,0","0,0","12,0",23:59,"20,0",16:00,,"1,1",,,"6,5","1021,6",Varias,"1019,7",18,65
1980-04-02,1521I,O PÁRAMO,LUGO,403,,"6,0",,,,,,,,,,,,,,
1980-04-02,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"15,5","0,0","11,5",23:59,"19,5",15:00,11,"1,7","9,2",23:35,"5,9","1023,1",09,"1020,7",Varias,90
1980-04-02,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"14,5","0,0","10,4",23:59,"18,6",13:40,27,"2,2","6,1",15:02,"6,5","996,4",00,"994,7",Varias,88
1980-04-02,1518A,LUGO,LUGO,442,"13,5","0,0","8,0",,"19,0",,,,,,,,,,,
1980-04-03,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"17,7","0,0","9,4",07:00,"26,0",16:00,,"3,3",,,"11,0","1020,5",00,"1012,9",18,50
1980-04-03,1521I,O PÁRAMO,LUGO,403,,"15,0",,,,,,,,,,,,,,
1980-04-03,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"17,2","0,0","9,5",04:00,"25,0",16:00,05,"2,2","12,5",18:30,"10,4","1020,7",00,"1014,0",24,93
1980-04-03,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"16,1","0,0","8,6",Varias,"23,6",16:15,18,"2,5","8,1",05:45,"10,5","994,7",00,"988,9",18,69
1980-04-03,1518A,LUGO,LUGO,442,"11,5","0,0","6,0",,"17,0",,,,,,,,,,,
1980-04-04,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"16,0","0,0","8,0",07:00,"24,0",16:00,,"1,9",,,"11,2","1015,2",10,"1013,5",18,45
1980-04-04,1521I,O PÁRAMO,LUGO,403,,"17,0",,,,,,,,,,,,,,
1980-04-04,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"17,0","0,0","10,0",04:00,"24,0",17:30,11,"2,8","10,6",13:20,"10,8","1015,7",13,"1012,5",00,93
1980-04-04,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"15,5","0,0","9,0",06:15,"22,0",15:30,14,"3,9","9,7",00:10,"10,8","990,3",Varias,"987,9",18,49
1980-04-04,1518A,LUGO,LUGO,442,"10,5","0,0","1,0",,"20,0",,,,,,,,,,,
1980-04-05,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"16,0","0,0","7,0",23:59,"25,0",16:00,,"2,8",,,"11,3","1014,7",Varias,"1011,7",18,45
1980-04-05,1521I,O PÁRAMO,LUGO,403,,"0,0",,,,,,,,,,,,,,
1980-04-05,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"15,5","0,0","8,0",03:00,"23,0",17:00,02,"2,5","13,9",18:00,"10,9","1018,4",04,"1012,7",24,92
1980-04-05,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"14,0","0,0","7,6",07:00,"20,4",15:00,02,"2,2","6,4",09:45,"10,7","989,2",09,"986,5",18,53
1980-04-05,1518A,LUGO,LUGO,442,"8,5","0,0","0,0",,"17,0",,,,,,,,,,,
1980-04-06,1484,"PONTEVEDRA, INSTITUTO",PONTEVEDRA,19,"14,5","0,0","6,0",07:00,"23,0",15:00,,"3,9",,,"11,2","1018,5",24,"1012,8",00,38
1980-04-06,1521I,O PÁRAMO,LUGO,403,,"4,0",,,,,,,,,,,,,,
1980-04-06,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,3,"15,8","0,0","8,0",05:00,"23,5",17:00,05,"2,2","17,5",21:00,"10,5","1018,7",18,"1012,7",00,92
1980-04-06,1495,VIGO AEROPUERTO,PONTEVEDRA,255,"12,7","0,0","6,4",Varias,"19,0",14:30,16,"4,7","9,7",06:25,"10,5","992,0",24,"988,1",Varias,49
1980-04-06,1518A,LUGO,LUGO,442,"7,5","0,0","1,0",,"14,0",,,,,,,,,,,
1980-03-30,1679A,MONFORTE DE LEMOS,LUGO,291,"18,0","0,0","12,0",,"24,0",,,,,,,,,,,
1980-03-30,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-03-30,1549,PONFERRADA,LEON,532,"15,0","0,0","10,0",04:00,"20,0",18:00,,"0,8",,,"5,5","962,1",11,"959,2",18,73
1980-03-31,1679A,MONFORTE DE LEMOS,LUGO,291,"17,5","0,0","8,0",,"27,0",,,,,,,,,,,
1980-03-31,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-03-31,1549,PONFERRADA,LEON,532,"15,1","0,0","7,0",07:30,"23,2",16:00,,"1,7",,,"7,1","959,6",01,"954,3",18,65
1980-04-01,1679A,MONFORTE DE LEMOS,LUGO,291,"17,0","0,0","12,0",,"22,0",,,,,,,,,,,
1980-04-01,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-01,1549,PONFERRADA,LEON,532,"13,2","0,0","7,2",08:00,"19,2",16:10,,"3,3",,,"9,4","961,6",24,"956,1",00,67
1980-04-02,1679A,MONFORTE DE LEMOS,LUGO,291,"16,0","0,0","10,0",,"22,0",,,,,,,,,,,
1980-04-02,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-02,1549,PONFERRADA,LEON,532,"13,1","0,0","7,0",07:00,"19,2",15:10,,"0,0",,,"4,6","962,1",11,"959,6",19,70
1980-04-03,1679A,MONFORTE DE LEMOS,LUGO,291,"17,5","0,0","9,0",,"26,0",,,,,,,,,,,
1980-04-03,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-03,1549,PONFERRADA,LEON,532,"14,6","0,0","7,8",07:50,"21,4",14:50,,"2,8",,,"10,0","960,8",10,"956,5",18,64
1980-04-04,1679A,MONFORTE DE LEMOS,LUGO,291,"14,5","0,0","3,0",,"26,0",,,,,,,,,,,
1980-04-04,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-04,1549,PONFERRADA,LEON,532,"11,5","0,0","3,0",07:30,"20,0",14:50,,"1,9",,,"11,6","959,6",10,"954,5",19,51
1980-04-05,1679A,MONFORTE DE LEMOS,LUGO,291,"13,5","0,0","2,0",,"25,0",,,,,,,,,,,
1980-04-05,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-05,1549,PONFERRADA,LEON,532,"12,1","0,0","3,0",07:10,"21,2",15:10,,"2,5",,,"10,9","957,1",24,"952,7",18,46
1980-04-06,1679A,MONFORTE DE LEMOS,LUGO,291,"13,5","0,0","1,0",,"26,0",,,,,,,,,,,
1980-04-06,1658,FOLGOSO DO COUREL,LUGO,612,,"0,0",,,,,,,,,,,,,,
1980-04-06,1549,PONFERRADA,LEON,532,"9,5","0,0","1,0",08:00,"18,0",17:45,,"2,5",,,"11,2","958,9",24,"955,5",18,55
1980-03-30,1690A,OURENSE,OURENSE,146,"17,1","0,0","12,8",07:00,"21,4",16:30,,,,,"4,0","1009,3",11,"1005,3",24,
1980-03-30,1696O,BEARIZ,OURENSE,610,,"0,0",,,,,,,,,,,,,,
1980-03-31,1690A,OURENSE,OURENSE,146,"15,7","0,0","9,0",06:00,"22,4",16:00,,,,,"4,2","1005,3",01,"1000,0",20,
1980-03-31,1696O,BEARIZ,OURENSE,610,,"0,0",,,,,,,,,,,,,,
1980-04-01,1690A,OURENSE,OURENSE,146,"17,2","0,0","12,8",05:00,"21,6",16:00,,,,,"4,0","1006,7",23,"1001,3",01,
1980-04-02,1690A,OURENSE,OURENSE,146,"15,7","0,0","10,0",04:00,"21,4",16:00,,,,,"2,5","1009,6",10,"1006,5",18,
1980-04-03,1690A,OURENSE,OURENSE,146,"16,2","0,0","9,8",04:00,"22,6",17:00,,,,,"7,5","1008,8",01,"1001,3",16,
1980-04-04,1690A,OURENSE,OURENSE,146,"13,3","0,0","6,4",07:00,"20,2",16:50,,,,,"10,0","1005,3",10,"999,2",16,
1980-04-05,1690A,OURENSE,OURENSE,146,"13,2","0,0","5,0",07:00,"21,4",16:00,,,,,"9,5","1004,4",24,"999,5",17,
1980-04-06,1690A,OURENSE,OURENSE,146,"11,9","0,0","5,2",07:00,"18,6",17:00,,,,,"9,5","1006,8",24,"1002,5",18,
1980-03-30,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"15,5","0,0","7,0",,"24,0",,,,,,,,,,,
1980-03-30,2030,SORIA,SORIA,1081,"10,8","0,0","5,2",05:50,"16,4",16:00,36,"1,9","8,3",18:30,"6,4","901,3",10,"899,3",02,77
1980-03-31,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"16,0","0,0","8,0",,"24,0",,,,,,,,,,,
1980-03-31,2030,SORIA,SORIA,1081,"14,0","0,0","5,0",05:50,"23,0",15:30,02,"0,3","3,9",16:00,"8,9","900,9",00,"897,3",18,59
1980-04-01,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"17,0","4,8","11,0",,"23,0",,,,,,,,,,,
1980-04-01,2030,SORIA,SORIA,1081,"14,9","0,0","9,2",06:30,"20,6",14:10,32,"2,5","7,5",12:30,"9,4","899,6",24,"897,5",06,61
1980-04-02,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"15,0","0,4","7,0",,"23,0",,,,,,,,,,,
1980-04-02,2030,SORIA,SORIA,1081,"12,0","0,0","6,0",23:59,"18,0",14:00,09,"1,1","4,7",16:40,"6,3","901,3",12,"899,6",00,73
1980-04-03,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"14,5","0,0","5,0",,"24,0",,,,,,,,,,,
1980-04-03,2030,SORIA,SORIA,1081,"8,7","0,0","2,0",23:59,"15,4",14:00,36,"4,4","13,1",18:30,"9,6","900,4",00,"897,3",19,59
1980-04-04,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"15,0","0,0","5,0",,"25,0",,,,,,,,,,,
1980-04-04,2030,SORIA,SORIA,1081,"6,0","0,0","-0,4",05:50,"12,4",11:50,34,"5,3","12,2",14:10,"9,9","898,4",00,"893,6",14,49
1980-04-05,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"13,5","0,0","7,0",,"20,0",,,,,,,,,,,
1980-04-05,2030,SORIA,SORIA,1081,"5,0","0,0","-1,0",03:00,"11,0",13:50,36,"7,2","13,9",09:20,"10,6","896,5",22,"892,3",05,56
1980-04-06,1740,"SANTILLANA DEL MAR, ALTAMIRA",CANTABRIA,150,"10,5","0,0","3,0",,"18,0",,,,,,,,,,,
1980-04-06,2030,SORIA,SORIA,1081,"3,8","0,0","-3,0",07:40,"10,6",15:40,36,"3,1","12,2",22:00,"9,9","897,2",24,"893,5",17,61
1980-03-30,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"6,5","0,0","2,0",,"11,0",,,,,,,,,,,
1980-03-31,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"9,5","0,0","2,0",,"17,0",,,,,,,,,,,
1980-04-01,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"10,0","0,0","8,0",,"12,0",,,,,,,,,,,
1980-04-02,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"6,5","0,0","3,0",,"10,0",,,,,,,,,,,
1980-04-03,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"6,0","0,0","3,0",,"9,0",,,,,,,,,,,
1980-04-04,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"4,5","0,0","0,0",,"9,0",,,,,,,,,,,
1980-04-05,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"0,0","0,0","-4,0",,"4,0",,,,,,,,,,,
1980-04-06,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1798,"-1,0","0,0","-6,0",,"4,0",,,,,,,,,,,
1980-03-30,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-03-30,2331,BURGOS AEROPUERTO,BURGOS,891,"10,2","0,0","4,2",05:15,"16,2",16:30,23,"1,1","4,4",12:27,"4,0","923,7",09,"921,3",Varias,78
1980-03-31,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-03-31,2331,BURGOS AEROPUERTO,BURGOS,891,"14,6","0,0","7,4",03:20,"21,8",15:40,23,"3,6","7,2",12:27,"10,2","922,7",00,"918,1",19,63
1980-04-01,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-01,2331,BURGOS AEROPUERTO,BURGOS,891,"15,8","0,0","10,0",07:00,"21,6",16:30,25,"2,8","10,0",14:57,"10,4","922,3",24,"918,0",04,56
1980-04-02,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-02,2331,BURGOS AEROPUERTO,BURGOS,891,"11,0","0,0","6,0",23:59,"16,0",15:30,05,"3,1","7,2",16:32,"6,7","924,1",Varias,"922,3",Varias,69
1980-04-03,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-03,2331,BURGOS AEROPUERTO,BURGOS,891,"6,9","0,0","1,8",23:59,"12,0",16:30,05,"5,3","14,4",15:53,"9,6","924,1",00,"921,1",17,59
1980-04-04,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-04,2331,BURGOS AEROPUERTO,BURGOS,891,"5,3","0,0","-0,4",05:30,"11,0",15:00,05,"3,6","15,3",11:03,"10,9","922,3",00,"918,5",17,45
1980-04-05,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-05,2331,BURGOS AEROPUERTO,BURGOS,891,"2,9","0,0","-2,8",04:00,"8,6",15:40,05,"3,6","15,6",17:52,"9,3","920,4",24,"917,3",14,55
1980-04-06,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,"0,0",,,,,,,,,,,,,,
1980-04-06,2331,BURGOS AEROPUERTO,BURGOS,891,"3,3","0,0","-1,4",04:30,"8,0",16:00,05,"3,3","12,8",17:37,"7,6","922,1",24,"918,7",14,56
1980-03-30,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"11,6","0,0","6,3",06:00,"17,0",15:40,34,"1,7","8,1",12:22,"11,4","896,0",11,"894,3",04,62
1980-03-30,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"14,4","0,0","9,7",06:30,"19,0",18:00,23,"1,7","3,9",15:30,"7,5","937,6",10,"934,9",18,73
1980-03-30,2422,VALLADOLID,VALLADOLID,734,"13,7","0,0","7,0",05:20,"20,4",16:15,,"1,1",,,"7,3","944,7",Varias,"942,4",18,71
1980-03-31,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"13,8","0,0","4,6",06:00,"22,9",15:00,27,"2,8","8,3",17:29,"11,5","894,9",00,"891,7",15,49
1980-03-31,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"16,2","0,0","9,8",07:30,"22,6",16:00,20,"2,8","8,3",17:25,"10,6","935,6",Varias,"931,5",19,65
1980-03-31,2422,VALLADOLID,VALLADOLID,734,"14,5","0,0","5,0",07:00,"24,0",14:50,,"1,4",,,"9,7","942,8",00,"938,7",18,65
1980-04-01,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"14,6","0,0","9,4",07:15,"19,7",12:30,29,"4,2","13,3",12:40,"11,1","894,5",24,"892,4",06,33
1980-04-01,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"16,3","0,0","11,6",00:00,"21,0",17:00,20,"2,8","10,0",15:15,"10,0","935,9",24,"932,5",03,61
1980-04-01,2422,VALLADOLID,VALLADOLID,734,"14,9","0,0","7,8",05:00,"22,0",15:00,,"3,1",,,"9,9","942,5",24,"939,7",Varias,57
1980-04-02,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"12,8","0,0","8,2",06:00,"17,5",15:15,32,"3,9","8,6",15:07,"9,1","895,1",10,"894,1",Varias,55
1980-04-02,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"13,1","0,0","9,0",06:00,"17,2",15:00,02,"0,8","8,3",20:15,"7,6","938,0",Varias,"935,9",00,65
1980-04-02,2422,VALLADOLID,VALLADOLID,734,"12,3","0,4","5,6",04:00,"19,0",15:45,,"0,6",,,"6,7","944,1",Varias,"942,5",Varias,63
1980-04-03,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"10,1","0,0","4,2",23:59,"16,0",15:00,34,"3,3","9,4",14:40,"11,1","894,1",00,"890,1",18,51
1980-04-03,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"9,3","0,0","4,6",00:00,"14,0",16:00,02,"6,4","11,7",17:10,"11,0","937,6",Varias,"934,7",18,58
1980-04-03,2422,VALLADOLID,VALLADOLID,734,"11,0","0,0","5,0",23:59,"17,0",14:00,,"6,4",,,"10,3","943,2",Varias,"940,7",18,53
1980-04-04,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"5,2","0,0","-1,0",06:30,"11,4",15:55,34,"3,6","8,3",13:23,"10,8","890,7",00,"888,0",18,49
1980-04-04,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"8,1","0,0","3,2",Varias,"13,0",16:00,02,"7,8","11,7",15:25,"11,2","936,7",00,"933,1",18,50
1980-04-04,2422,VALLADOLID,VALLADOLID,734,"8,8","0,0","2,6",06:20,"15,0",14:30,,"6,7",,,"10,8","941,7",00,"938,1",18,39
1980-04-05,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"3,5","0,0","-1,6",06:20,"8,6",15:35,36,"2,5","11,9",11:38,"11,4","889,1",00,"886,8",17,41
1980-04-05,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"5,8","0,0","1,8",03:00,"9,8",16:00,02,"6,1","11,1",18:30,"11,8","936,0",24,"933,3",14,60
1980-04-05,2422,VALLADOLID,VALLADOLID,734,"5,2","0,0","-2,4",05:15,"12,8",13:45,,"5,8",,,"10,6","940,0",24,"937,6",15,47
1980-04-06,2444C,"ÁVILA, AYUNTAMIENTO",AVILA,1143,"4,1","0,0","-1,4",23:59,"9,6",15:50,34,"5,0","10,3",17:10,"10,8","890,8",24,"888,3",Varias,42
1980-04-06,2401,"PALENCIA, OBSERVATORIO",PALENCIA,750,"5,4","0,0","2,0",06:00,"8,8",17:00,02,"5,6","10,0",18:30,"11,5","938,4",24,"934,4",16,67
1980-04-06,2422,VALLADOLID,VALLADOLID,734,"6,5","0,0","-0,4",05:30,"13,4",15:10,,"4,4",,,"10,1","942,7",24,"939,1",15,53
1980-03-30,2462,PUERTO DE NAVACERRADA,MADRID,1893,"5,3",Ip,"2,2",06:00,"8,4",15:30,,"2,2",,,"5,8","819,7",24,"816,7",05,90
1980-03-30,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"12,6","0,0","7,6",04:30,"17,6",14:15,,"1,1",,,"7,1","911,7",10,"909,9",00,76
1980-03-31,2462,PUERTO DE NAVACERRADA,MADRID,1893,"12,2","0,0","7,0",00:00,"17,4",13:45,,"1,1",,,"10,6","819,7",00,"817,7",18,58
1980-03-31,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"16,4","0,0","8,6",03:15,"24,2",15:30,,"0,6",,,"11,2","910,1",00,"905,9",20,51
1980-04-01,2462,PUERTO DE NAVACERRADA,MADRID,1893,"10,4","0,0","5,2",23:59,"15,6",13:55,,"2,8",,,"10,2","818,5",22,"816,8",06,65
1980-04-01,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"15,4","0,0","9,8",06:45,"21,0",15:15,,"1,1",,,"10,7","909,9",24,"907,5",18,55
1980-04-02,2462,PUERTO DE NAVACERRADA,MADRID,1893,"7,7","0,0","4,0",07:00,"11,4",14:45,,"3,6",,,"3,4","818,9",10,"816,9",04,78
1980-04-02,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"13,2","0,0","8,4",06:30,"18,0",14:15,,"0,8",,,"7,7","910,9",11,"908,8",05,70
1980-04-03,2462,PUERTO DE NAVACERRADA,MADRID,1893,"7,5","0,0","4,0",23:59,"11,0",13:30,,"2,8",,,"10,1","818,0",00,"813,7",24,76
1980-04-03,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"12,2","0,0","7,2",06:45,"17,2",14:30,,"1,7",,,"10,7","910,1",00,"905,6",19,62
1980-04-04,2462,PUERTO DE NAVACERRADA,MADRID,1893,"3,3","0,0","-0,2",23:59,"6,8",15:00,,"1,9",,,"11,3","813,7",00,"811,1",19,54
1980-04-04,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"7,7","0,0","1,2",05:45,"14,2",15:15,,"2,8",,,"11,6","906,7",00,"902,9",18,54
1980-04-05,2462,PUERTO DE NAVACERRADA,MADRID,1893,"0,9","0,0","-3,0",03:15,"4,8",15:00,,"3,1",,,"11,0","811,3",23,"808,8",09,57
1980-04-05,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"5,2","0,0","-1,0",04:30,"11,4",13:30,,"1,9",,,"10,6","905,1",09,"902,4",17,65
1980-04-06,2462,PUERTO DE NAVACERRADA,MADRID,1893,"0,8","0,0","-3,0",04:45,"4,6",15:00,,"2,5",,,"11,6","812,0",24,"810,1",05,68
1980-04-06,2465A,"SEGOVIA, INSTITUTO",SEGOVIA,990,"4,9","0,0","-2,0",08:15,"11,8",12:45,,"2,8",,,"11,9","906,9",24,"903,2",15,61
1980-03-30,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"12,4","0,0","6,4",02:30,"18,4",15:25,23,"3,1","9,4",13:30,"6,7","927,5",10,"925,3",18,74
1980-03-31,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"15,1","0,0","7,8",07:00,"22,4",14:50,23,"2,8","11,9",15:42,"9,6","925,7",00,"922,1",18,66
1980-04-01,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"14,1","0,0","7,6",05:15,"20,6",15:15,23,"4,7","12,5",14:00,"9,4","925,9",24,"922,8",07,58
1980-04-02,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"12,2",Ip,"6,4",04:00,"18,0",16:30,32,"1,1","9,7",21:54,"6,1","927,5",11,"925,5",07,67
1980-04-03,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"8,7","0,0","2,4",23:59,"15,0",15:20,05,"6,7","15,6",22:02,"9,3","926,1",10,"923,6",18,55
1980-04-04,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"7,9","0,0","1,8",07:00,"14,0",14:00,05,"8,9","17,8",16:08,"9,8","924,3",00,"920,3",16,35
