provincia,year,avg_precip,dry_days
ALMERIA,2015,0.042045454545454546,5
ARABA/ALAVA,2015,0.12361111111111112,4
ASTURIAS,2015,0.027225130890052355,6
AVILA,2015,0,8
BADAJOZ,2015,0.7837349397590362,7
BALEARES,2015,0,8
BARCELONA,2015,0.0187192118226601,3
BIZKAIA,2015,0.553409090909091,3
BURGOS,2015,0.0057692307692307696,5
CACERES,2015,0.12192982456140351,7
CADIZ,2015,0.021551724137931036,4
CANTABRIA,2015,0.15328947368421053,4
CASTELLON,2015,0.06111111111111111,7
CEUTA,2015,0.2,7
CIUDAD REAL,2015,0.016666666666666666,7
CORDOBA,2015,0.4190909090909091,7
CUENCA,2015,0,8
GIPUZKOA,2015,1.1891666666666667,1
GIRONA,2015,0,8
GRANADA,2015,0.0125,6
GUADALAJARA,2015,0,8
HUELVA,2015,0.24854368932038834,7
HUESCA,2015,0,8
ILLES BALEARS,2015,8.968609865470852e-4,7
JAEN,2015,0.0038461538461538464,6
LA RIOJA,2015,0,8
LAS PALMAS,2015,0.00597609561752988,6
LEON,2015,0.0017391304347826088,7
LLEIDA,2015,0.005298013245033113,6
LUGO,2015,0,8
MADRID,2015,0,8
MALAGA,2015,0.00111731843575419,7
MELILLA,2015,0.225,7
MURCIA,2015,0.005208333333333334,7
NAVARRA,2015,0.33693181818181817,2
OURENSE,2015,0,8
PALENCIA,2015,0,8
PONTEVEDRA,2015,0.03942307692307692,2
SALAMANCA,2015,0.005357142857142857,7
SANTA CRUZ DE TENERIFE,2015,0,8
SEGOVIA,2015,0.009375,7
SEVILLA,2015,0.5338983050847458,7
SORIA,2015,0,8
STA. CRUZ DE TENERIFE,2015,0.033995037220843675,3
TARRAGONA,2015,0,8
TERUEL,2015,0,8
TOLEDO,2015,0,8
VALENCIA,2015,0.15098039215686274,7
VALLADOLID,2015,0,8
ZAMORA,2015,0,8
ZARAGOZA,2015,0.0017857142857142859,7
A CORUÑA,2016,7.513953488372093,2
ALBACETE,2016,2.795238095238095,3
ALICANTE,2016,2.3454545454545452,6
ALMERIA,2016,0.5864197530864197,5
ARABA/ALAVA,2016,1.1472222222222221,2
ASTURIAS,2016,4.063874345549738,0
AVILA,2016,1.5724137931034483,0
BADAJOZ,2016,1.776190476190476,2
BALEARES,2016,0.00625,7
BARCELONA,2016,0.4486631016042781,4
BIZKAIA,2016,1.9693181818181817,0
BURGOS,2016,0.7326923076923076,0
CACERES,2016,2.1672489082969433,2
CADIZ,2016,2.4275862068965517,3
CANTABRIA,2016,2.09625,0
CASTELLON,2016,0.36923076923076925,4
CEUTA,2016,1.625,5
CIUDAD REAL,2016,1.603409090909091,2
CORDOBA,2016,1.2883333333333333,2
CUENCA,2016,1.584090909090909,1
GIPUZKOA,2016,1.5134453781512605,3
GIRONA,2016,0.3543046357615894,5
GRANADA,2016,0.425,1
GUADALAJARA,2016,1.3619718309859155,1
HUELVA,2016,1.3581818181818182,2
HUESCA,2016,0.46197916666666666,3
ILLES BALEARS,2016,0.043359375,3
JAEN,2016,1.851923076923077,0
LA RIOJA,2016,0.8803571428571428,2
LAS PALMAS,2016,0.5650519031141868,2
LEON,2016,1.832142857142857,2
LLEIDA,2016,0.32281879194630875,3
LUGO,2016,3.8693181818181817,2
MADRID,2016,3.0253521126760563,1
MALAGA,2016,1.856818181818182,2
MELILLA,2016,1.6749999999999998,5
MURCIA,2016,2.007,4
NAVARRA,2016,1.0028409090909092,2
OURENSE,2016,5.825806451612904,1
PALENCIA,2016,0.7703125000000001,3
PONTEVEDRA,2016,7.229213483146068,2
SALAMANCA,2016,1.1669642857142857,3
SANTA CRUZ DE TENERIFE,2016,0.7214285714285714,4
SEGOVIA,2016,1.1,1
SEVILLA,2016,2.2125,2
SORIA,2016,0.7076923076923077,2
STA. CRUZ DE TENERIFE,2016,0.9863207547169811,0
TARRAGONA,2016,0.14583333333333334,4
TERUEL,2016,0.8264705882352942,2
TOLEDO,2016,1.3680555555555556,3
VALENCIA,2016,1.4266233766233767,3
VALLADOLID,2016,0.49375,4
ZAMORA,2016,0.9818181818181818,3
ZARAGOZA,2016,0.41875,3
A CORUÑA,2017,0.001973684210526316,5
ALBACETE,2017,0,8
ALICANTE,2017,0,8
ALMERIA,2017,0,8
ARABA/ALAVA,2017,0,8
ASTURIAS,2017,0.17291666666666666,3
AVILA,2017,0.005681818181818182,5
BADAJOZ,2017,0,8
BALEARES,2017,0.021875,5
BARCELONA,2017,0.17604166666666665,5
BIZKAIA,2017,0.0034090909090909094,6
BURGOS,2017,0,8
CACERES,2017,0,8
CADIZ,2017,0.0025,7
CANTABRIA,2017,0.03,5
CASTELLON,2017,0.0025,7
CEUTA,2017,0,8
CIUDAD REAL,2017,0,8
CORDOBA,2017,0,8
CUENCA,2017,0,8
GIPUZKOA,2017,0.00703125,7
GIRONA,2017,1.048125,3
GRANADA,2017,0.0010526315789473684,7
GUADALAJARA,2017,0,8
HUELVA,2017,0,8
HUESCA,2017,0.052631578947368425,4
ILLES BALEARS,2017,0.014285714285714285,6
JAEN,2017,0,8
LA RIOJA,2017,0,8
LAS PALMAS,2017,0,8
LEON,2017,0.03333333333333333,6
LLEIDA,2017,0.36904761904761907,2
LUGO,2017,0,8
MADRID,2017,0,8
MALAGA,2017,0.0010869565217391304,7
MELILLA,2017,0,8
MURCIA,2017,0,8
NAVARRA,2017,0.015060240963855422,6
OURENSE,2017,0,8
PALENCIA,2017,0,8
PONTEVEDRA,2017,0,8
SALAMANCA,2017,0,8
SANTA CRUZ DE TENERIFE,2017,0,8
SEGOVIA,2017,0,8
SEVILLA,2017,0,8
SORIA,2017,0,8
STA. CRUZ DE TENERIFE,2017,2.4096385542168676e-4,7
TARRAGONA,2017,0,8
TERUEL,2017,0,8
TOLEDO,2017,0.00125,7
VALENCIA,2017,0,8
VALLADOLID,2017,0,8
ZAMORA,2017,0,8
ZARAGOZA,2017,0,8
A CORUÑA,2018,7.675735294117647,0
ALBACETE,2018,0.40625,5
ALICANTE,2018,0.21458333333333335,5
ALMERIA,2018,0.08028169014084507,6
ARABA/ALAVA,2018,2.8405797101449277,1
ASTURIAS,2018,6.488888888888889,1
AVILA,2018,0.7220588235294118,4
BADAJOZ,2018,0.6702857142857143,4
BALEARES,2018,1.015625,4
BARCELONA,2018,0.24545454545454545,3
BIZKAIA,2018,4.6693181818181815,1
BURGOS,2018,1.6721153846153847,1
CACERES,2018,0.8649350649350649,4
CADIZ,2018,1.8691666666666666,3
CANTABRIA,2018,5.642763157894737,0
CASTELLON,2018,0.12638888888888888,5
CEUTA,2018,3.55,6
CIUDAD REAL,2018,0.5245098039215687,3
CORDOBA,2018,0.906140350877193,4
CUENCA,2018,0.6208333333333333,3
GIPUZKOA,2018,5.80234375,0
GIRONA,2018,0.2025,2
GRANADA,2018,0.6072916666666667,5
GUADALAJARA,2018,0.5885714285714285,3
HUELVA,2018,0.3041666666666667,4
HUESCA,2018,1.4109947643979057,1
ILLES BALEARS,2018,1.3254752851711027,4
JAEN,2018,1.2215909090909092,6
LA RIOJA,2018,0.9187500000000001,3
LAS PALMAS,2018,0.13890784982935153,3
LEON,2018,3.894845360824742,1
LLEIDA,2018,0.752,1
LUGO,2018,6.650574712643678,0
MADRID,2018,0.5957831325301205,2
MALAGA,2018,0.6829268292682926,4
MELILLA,2018,1.675,7
MURCIA,2018,0.09711538461538462,5
NAVARRA,2018,4.259090909090909,0
OURENSE,2018,5.667777777777777,1
PALENCIA,2018,1.7642857142857142,2
PONTEVEDRA,2018,8.776470588235295,0
SALAMANCA,2018,1.1027027027027028,3
SANTA CRUZ DE TENERIFE,2018,0.05357142857142857,3
SEGOVIA,2018,0.775,2
SEVILLA,2018,0.7512605042016807,4
SORIA,2018,0.8826923076923077,2
STA. CRUZ DE TENERIFE,2018,0.29879227053140095,0
TARRAGONA,2018,0.22403846153846155,3
TERUEL,2018,0.1421875,4
TOLEDO,2018,0.47125,5
VALENCIA,2018,0.20297619047619048,4
VALLADOLID,2018,0.5625,3
ZAMORA,2018,1.3403846153846153,1
ZARAGOZA,2018,0.18125,2
A CORUÑA,2019,2.185,2
ALBACETE,2019,12.136046511627907,3
ALICANTE,2019,19.92872340425532,4
ALMERIA,2019,4.326136363636364,3
ARABA/ALAVA,2019,4.259722222222222,2
ASTURIAS,2019,2.7246153846153844,0
AVILA,2019,1.94375,2
BADAJOZ,2019,1.8136363636363637,3
BALEARES,2019,0.346875,4
BARCELONA,2019,0.8105263157894737,4
BIZKAIA,2019,2.7512499999999998,3
BURGOS,2019,4.005454545454546,2
CACERES,2019,2.496551724137931,3
CADIZ,2019,1.7666666666666666,3
CANTABRIA,2019,4.08625,1
CASTELLON,2019,7.110769230769231,4
CEUTA,2019,1,6
CIUDAD REAL,2019,4.9096153846153845,1
CORDOBA,2019,1.845,3
CUENCA,2019,8.089285714285714,1
GIPUZKOA,2019,3.30078125,3
GIRONA,2019,0.9464788732394366,4
GRANADA,2019,4.423157894736842,3
GUADALAJARA,2019,6.740579710144927,2
HUELVA,2019,2.2268518518518516,3
HUESCA,2019,1.7302083333333333,3
ILLES BALEARS,2019,0.9084249084249084,2
JAEN,2019,4.623958333333333,3
LA RIOJA,2019,5.5,1
LAS PALMAS,2019,0.16428571428571428,3
LEON,2019,2.668181818181818,2
LLEIDA,2019,1.7404761904761905,3
LUGO,2019,2.75625,3
MADRID,2019,4.099354838709678,2
MALAGA,2019,1.6443181818181818,3
MELILLA,2019,1.5999999999999999,5
MURCIA,2019,12.31527093596059,4
NAVARRA,2019,3.072159090909091,3
OURENSE,2019,2.535416666666667,1
PALENCIA,2019,2.6984375,4
PONTEVEDRA,2019,2.3971153846153848,1
SALAMANCA,2019,2.569642857142857,1
SANTA CRUZ DE TENERIFE,2019,0.1,3
SEGOVIA,2019,1.765625,0
SEVILLA,2019,1.715748031496063,4
SORIA,2019,6.122772277227723,2
STA. CRUZ DE TENERIFE,2019,0.45046511627906977,0
TARRAGONA,2019,1.3058252427184467,4
TERUEL,2019,6.594074074074074,1
TOLEDO,2019,4.70625,3
VALENCIA,2019,15.695364238410596,1
VALLADOLID,2019,1.5718309859154929,5
ZAMORA,2019,1.915909090909091,2
ZARAGOZA,2019,2.4848214285714287,2
A CORUÑA,2020,5.545588235294118,0
ALBACETE,2020,0.7265957446808511,1
ALICANTE,2020,0.5613636363636364,7
ALMERIA,2020,0.78,5
ARABA/ALAVA,2020,2.1333333333333333,1
ASTURIAS,2020,4.536125654450262,0
AVILA,2020,5.3,0
BADAJOZ,2020,3.9926136363636364,0
BALEARES,2020,1.070967741935484,7
BARCELONA,2020,0.6404145077720207,7
BIZKAIA,2020,2.6930555555555555,1
BURGOS,2020,5,0
CACERES,2020,6.323275862068965,0
CADIZ,2020,0.10091743119266056,2
CANTABRIA,2020,8.52547770700637,0
CASTELLON,2020,0.82375,0
CEUTA,2020,0.9500000000000001,6
CIUDAD REAL,2020,2.4205882352941175,0
CORDOBA,2020,1.0416666666666667,1
CUENCA,2020,1.6555555555555557,0
GIPUZKOA,2020,2.22890625,2
GIRONA,2020,0.17560975609756097,4
GRANADA,2020,1.0378947368421052,1
GUADALAJARA,2020,3.142857142857143,0
HUELVA,2020,1.4388888888888889,0
HUESCA,2020,1.5125,0
ILLES BALEARS,2020,1.6530909090909092,2
JAEN,2020,1.3588235294117648,2
LA RIOJA,2020,3.930357142857143,0
LAS PALMAS,2020,0.10821428571428571,4
LEON,2020,4.69375,0
LLEIDA,2020,0.5325757575757576,2
LUGO,2020,3.0863636363636364,0
MADRID,2020,3.2271739130434782,0
MALAGA,2020,0.2285714285714286,3
MELILLA,2020,3.55,5
MURCIA,2020,0.44212962962962965,4
NAVARRA,2020,2.2345238095238096,1
OURENSE,2020,3.978048780487805,0
PALENCIA,2020,6.975471698113208,0
PONTEVEDRA,2020,7.564423076923077,0
SALAMANCA,2020,4.435714285714286,0
SANTA CRUZ DE TENERIFE,2020,0.0890625,6
SEGOVIA,2020,3.051923076923077,1
SEVILLA,2020,0.6205128205128205,1
SORIA,2020,3.6203883495145632,0
STA. CRUZ DE TENERIFE,2020,0.15452380952380954,4
TARRAGONA,2020,0.35555555555555557,3
TERUEL,2020,2.4308823529411763,0
TOLEDO,2020,4.040909090909091,0
VALENCIA,2020,0.602097902097902,2
VALLADOLID,2020,5.684375,0
ZAMORA,2020,5.664583333333333,0
ZARAGOZA,2020,1.872072072072072,0
A CORUÑA,2021,1.3152777777777778,5
ALBACETE,2021,0.16896551724137931,6
ALICANTE,2021,0.6024096385542169,5
ALMERIA,2021,0.2513888888888889,4
ARABA/ALAVA,2021,0.002777777777777778,7
ASTURIAS,2021,0.21009615384615385,4
AVILA,2021,1.8126582278481012,5
BADAJOZ,2021,0.9206521739130434,3
BALEARES,2021,0.05625,3
BARCELONA,2021,0.1065989847715736,6
BIZKAIA,2021,0.01125,3
BURGOS,2021,0.0875,6
CACERES,2021,1.8418103448275862,5
CADIZ,2021,0.2677966101694915,3
CANTABRIA,2021,0.024431818181818183,5
CASTELLON,2021,0.20972222222222223,6
CEUTA,2021,0,8
CIUDAD REAL,2021,0.8166666666666667,4
CORDOBA,2021,0.32333333333333336,4
CUENCA,2021,0.5730434782608695,4
GIPUZKOA,2021,0.00625,6
GIRONA,2021,0.0012345679012345679,7
GRANADA,2021,0.4239583333333334,7
GUADALAJARA,2021,0.4088235294117647,5
HUELVA,2021,0.2455357142857143,2
HUESCA,2021,0.026728110599078342,7
ILLES BALEARS,2021,0.17368421052631577,1
JAEN,2021,0.26704545454545453,4
LA RIOJA,2021,0.003125,7
LAS PALMAS,2021,0.06771929824561404,3
LEON,2021,0.181,4
LLEIDA,2021,0.03907284768211921,7
LUGO,2021,0.5976744186046512,4
MADRID,2021,1.086046511627907,4
MALAGA,2021,0.18977272727272726,7
MELILLA,2021,0,8
MURCIA,2021,0.32596153846153847,6
NAVARRA,2021,0,8
OURENSE,2021,2.1357894736842105,2
PALENCIA,2021,0.109375,7
PONTEVEDRA,2021,1.8563106796116504,4
SALAMANCA,2021,1.2857142857142858,3
SANTA CRUZ DE TENERIFE,2021,0.39375,5
SEGOVIA,2021,1.5125,5
SEVILLA,2021,0.19833333333333333,4
SORIA,2021,0.49019607843137253,5
STA. CRUZ DE TENERIFE,2021,0.8944567627494456,1
TARRAGONA,2021,0,8
TERUEL,2021,0.5602941176470588,5
TOLEDO,2021,0.6,4
VALENCIA,2021,0.26211180124223604,5
VALLADOLID,2021,1.64,5
ZAMORA,2021,1.2194174757281553,5
ZARAGOZA,2021,0.07857142857142857,6
A CORUÑA,2022,2.796527777777778,2
ALBACETE,2022,2.031325301204819,3
ALICANTE,2022,2.051764705882353,5
ALMERIA,2022,1.009090909090909,3
ARABA/ALAVA,2022,0.9652777777777778,4
ASTURIAS,2022,1.0284263959390862,1
AVILA,2022,2.3777777777777778,6
BADAJOZ,2022,1.7989130434782608,5
BALEARES,2022,0.755,6
BARCELONA,2022,0.3375,4
BIZKAIA,2022,0.5602564102564103,3
BURGOS,2022,1.481372549019608,4
CACERES,2022,2.9064655172413794,4
CADIZ,2022,1.4058333333333333,4
CANTABRIA,2022,0.529375,2
CASTELLON,2022,5.03125,4
CEUTA,2022,1.2,7
CIUDAD REAL,2022,0.4980769230769231,4
CORDOBA,2022,1.6042372881355933,4
CUENCA,2022,0.611764705882353,3
GIPUZKOA,2022,0.38828125,1
GIRONA,2022,0.39820359281437123,5
GRANADA,2022,0.6104166666666667,4
GUADALAJARA,2022,1.0583333333333333,3
HUELVA,2022,2.172222222222222,6
HUESCA,2022,3.519396551724138,2
ILLES BALEARS,2022,1.3902027027027026,3
JAEN,2022,0.7291666666666666,4
LA RIOJA,2022,0.7796875,5
LAS PALMAS,2022,0.12140350877192983,3
LEON,2022,2.0307692307692307,4
LLEIDA,2022,1.4459119496855346,5
LUGO,2022,1.3409090909090908,3
MADRID,2022,1.1529761904761904,3
MALAGA,2022,1.1231638418079095,3
MELILLA,2022,2.5,6
MURCIA,2022,2.406542056074766,3
NAVARRA,2022,0.8023255813953488,3
OURENSE,2022,2.25,4
PALENCIA,2022,1.7875,6
PONTEVEDRA,2022,3.564285714285714,1
SALAMANCA,2022,2.3863636363636362,5
SANTA CRUZ DE TENERIFE,2022,0.029687500000000002,4
SEGOVIA,2022,1.275,4
SEVILLA,2022,2.45546875,5
SORIA,2022,0.6388349514563106,3
STA. CRUZ DE TENERIFE,2022,0.07360178970917226,1
TARRAGONA,2022,3.034090909090909,5
TERUEL,2022,3.1044776119402986,4
TOLEDO,2022,0.8923076923076924,5
VALENCIA,2022,3.2825806451612904,2
VALLADOLID,2022,1.5545454545454545,5
ZAMORA,2022,1.6214285714285714,4
ZARAGOZA,2022,1.0232142857142856,4
